StudentId,Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,IsDropout,MaritalStatusLabel,ApplicationModeLabel,CourseLabel,PreviousQualificationLabel,Daytime_evening_attendanceLabel,DisplacedLabel,Educational_special_needsLabel,DebtorLabel,Tuition_fees_up_to_dateLabel,GenderLabel,Scholarship_holderLabel,InternationalLabel,ApplicationChoiceGroup,AgeGroup,AdmissionGradeBand,FirstSemApprovalRate,FirstSemApprovalBand,FirstSemGradeBand,TargetDropout
2166,1,44,1,9238,1,39,140.0,1,1,1,9,3,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,13.833333333333334,0,12.4,0.5,1.79,Graduate,0,Single,Technological specialization,Social Service,Technological specialization,Daytime,Yes,No,No,Up to date,Female,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,12-<14,0
2167,1,17,1,9500,1,1,148.0,1,38,37,5,9,137.8,1,0,0,1,0,1,18,0,0,8,8,7,14.962857142857144,0,0,8,8,7,14.962857142857144,0,10.8,1.4,1.74,Graduate,0,Single,2nd phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Female,Yes,No,2nd-3rd choice,17-20,120-<140,0.875,80-100%,14-<16,0
2168,1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,Graduate,0,Single,1st phase - general,Management,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,7th-10th choice,17-20,<120,0.8,80-100%,12-<14,0
2169,1,18,2,9500,1,1,131.0,1,1,3,3,2,121.2,1,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,16.2,0.3,-0.92,Graduate,0,Single,3rd phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,12-<14,0
2170,1,17,1,9670,1,1,145.0,1,3,3,2,1,129.3,1,0,0,1,0,0,20,0,0,6,7,6,15.571428571428571,0,0,6,6,6,17.166666666666668,0,16.2,0.3,-0.92,Graduate,0,Single,2nd phase - general,Advertising and Marketing Management,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,14-<16,0
2171,1,1,5,9500,1,1,133.1,1,1,1,5,8,123.0,1,0,0,1,0,0,19,0,0,8,8,7,13.714285714285714,0,0,8,8,7,13.714285714285714,0,12.7,3.7,-1.7,Graduate,0,Single,1st phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,4th-6th choice,17-20,120-<140,0.875,80-100%,12-<14,0
2172,1,44,1,9085,1,39,140.0,1,1,19,4,4,140.0,0,0,0,1,0,0,21,0,2,6,9,6,13.142857142857142,0,0,6,9,6,12.166666666666666,0,13.9,-0.3,0.79,Graduate,0,Single,Technological specialization,Veterinary Nursing,Technological specialization,Daytime,No,No,No,Up to date,Female,No,No,2nd-3rd choice,21-24,140-<160,1.0,80-100%,12-<14,0
2173,2,7,1,9070,1,43,140.0,1,37,1,9,7,140.0,0,0,0,1,0,0,33,0,0,6,7,6,15.0,0,0,6,8,3,11.0,0,11.1,0.6,2.02,Graduate,0,Married,Other higher course holders,Communication Design,Master second cycle,Daytime,No,No,No,Up to date,Female,No,No,2nd-3rd choice,25-34,140-<160,1.0,80-100%,14-<16,0
2174,1,1,1,9085,1,1,150.0,1,12,2,4,2,144.6,0,0,1,0,0,0,24,0,0,5,6,1,13.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,Single,1st phase - general,Veterinary Nursing,Secondary education,Daytime,No,No,Yes,Not up to date,Female,No,No,2nd-3rd choice,21-24,140-<160,0.2,1-<50%,12-<14,1
2175,1,43,1,9238,1,1,120.0,1,1,38,4,3,118.3,0,0,0,1,0,1,20,0,8,11,12,11,12.0,0,6,11,14,11,12.75,0,13.9,-0.3,0.79,Graduate,0,Single,Change of course,Social Service,Secondary education,Daytime,No,No,No,Up to date,Female,Yes,No,2nd-3rd choice,17-20,<120,1.0,80-100%,12-<14,0
2176,1,1,1,171,1,1,156.0,1,19,38,9,1,153.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,0,Single,1st phase - general,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,2nd-3rd choice,17-20,140-<160,,No units enrolled,No recorded grade,0
2177,1,1,4,9070,1,1,167.0,1,1,1,7,3,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,15.5,2.8,-4.06,Graduate,0,Single,1st phase - general,Communication Design,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,4th-6th choice,17-20,140-<160,1.0,80-100%,14-<16,0
2178,1,43,1,8014,0,6,133.1,1,34,34,0,0,100.0,0,0,1,1,0,0,29,0,1,6,9,4,12.0,0,1,6,13,2,10.5,0,7.6,2.6,0.32,Dropout,1,Single,Change of course,Social Service (evening),Higher education attendance,Evening,No,No,Yes,Up to date,Female,No,No,2nd-3rd choice,25-34,<120,0.6666666666666666,50-<80%,12-<14,1
2179,1,17,1,9500,1,1,147.0,1,1,1,5,5,134.9,0,1,0,1,0,0,18,0,0,7,7,7,13.642857142857142,0,0,8,11,8,14.772727272727272,0,16.2,0.3,-0.92,Graduate,0,Single,2nd phase - general,Nursing,Secondary education,Daytime,No,Yes,No,Up to date,Female,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,12-<14,0
2180,1,1,3,9773,1,1,129.0,1,38,37,5,5,142.0,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.714285714285714,0,9.4,-0.8,-3.12,Graduate,0,Single,1st phase - general,Journalism and Communication,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,4th-6th choice,17-20,140-<160,1.0,80-100%,12-<14,0
2181,1,17,1,171,1,1,136.0,1,38,38,7,7,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,1,Single,2nd phase - general,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Female,No,No,2nd-3rd choice,17-20,120-<140,,No units enrolled,No recorded grade,1
2182,1,17,1,9238,1,1,128.0,1,19,19,5,4,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,Graduate,0,Single,2nd phase - general,Social Service,Secondary education,Daytime,No,No,No,Up to date,Female,Yes,No,2nd-3rd choice,17-20,<120,0.8333333333333334,80-100%,Below 12,0
2183,1,43,1,9500,1,1,140.0,1,19,19,7,7,138.6,0,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.063636363636364,0,16.2,0.3,-0.92,Graduate,0,Single,Change of course,Nursing,Secondary education,Daytime,No,No,No,Up to date,Female,Yes,No,2nd-3rd choice,17-20,120-<140,0.8571428571428571,80-100%,14-<16,0
2184,1,42,1,9853,1,1,141.0,1,37,19,9,3,133.0,0,0,0,1,0,0,20,0,6,14,22,12,12.153846153846152,0,5,12,18,10,12.9,0,10.8,1.4,1.74,Dropout,1,Single,Transfer,Basic Education,Secondary education,Daytime,No,No,No,Up to date,Female,No,No,2nd-3rd choice,17-20,120-<140,0.8571428571428571,80-100%,12-<14,1
2186,1,17,1,9254,1,1,125.0,1,19,19,7,5,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,0,Single,2nd phase - general,Tourism,Secondary education,Daytime,Yes,No,No,Up to date,Female,Yes,No,2nd-3rd choice,17-20,<120,0.6666666666666666,50-<80%,12-<14,0
2188,1,1,6,9500,1,1,140.0,1,19,38,5,7,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,Graduate,0,Single,1st phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Female,Yes,No,7th-10th choice,17-20,120-<140,1.0,80-100%,12-<14,0
2189,1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.333333333333334,0,0,6,9,3,12.666666666666666,0,9.4,-0.8,-3.12,Graduate,0,Single,2nd phase - general,Tourism,Secondary education,Daytime,No,No,No,Up to date,Female,Yes,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,Below 12,0
2190,1,17,4,9773,1,1,137.0,1,1,1,5,5,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0,12.7,3.7,-1.7,Dropout,1,Single,2nd phase - general,Journalism and Communication,Secondary education,Daytime,No,No,Yes,Up to date,Male,No,No,4th-6th choice,17-20,120-<140,0.8333333333333334,80-100%,12-<14,1
2192,1,1,6,9500,1,1,138.0,1,4,19,2,3,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1,Single,1st phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,7th-10th choice,17-20,120-<140,0.0,0%,No recorded grade,1
2193,1,39,1,9003,1,1,130.0,1,3,1,2,4,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.166666666666668,0,0,6,10,4,16.0,0,8.9,1.4,3.51,Dropout,1,Single,Over 23 years old,Agronomy,Secondary education,Daytime,No,No,Yes,Not up to date,Male,No,No,2nd-3rd choice,35+,140-<160,0.8333333333333334,80-100%,16-20,1
2195,1,1,1,171,1,1,136.0,1,37,19,5,8,129.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,0,Single,1st phase - general,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,Yes,No,2nd-3rd choice,17-20,120-<140,,No units enrolled,No recorded grade,0
2199,1,1,3,9147,1,1,136.0,1,38,38,9,9,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,Dropout,1,Single,1st phase - general,Management,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,4th-6th choice,17-20,120-<140,0.6,50-<80%,Below 12,1
2200,1,39,2,9556,1,1,133.1,1,1,1,9,10,100.5,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,Dropout,1,Single,Over 23 years old,Oral Hygiene,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,21-24,<120,0.0,0%,No recorded grade,1
2201,1,39,1,8014,0,1,140.0,1,37,37,9,7,122.0,1,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0.0,0,12.4,0.5,1.79,Dropout,1,Single,Over 23 years old,Social Service (evening),Secondary education,Evening,Yes,No,Yes,Not up to date,Male,No,No,2nd-3rd choice,25-34,120-<140,0.6666666666666666,50-<80%,12-<14,1
2202,1,39,1,9500,1,1,150.0,1,38,3,9,1,140.0,0,0,0,1,1,0,24,0,0,7,11,7,11.294444444444444,0,0,8,22,2,12.6,0,15.5,2.8,-4.06,Graduate,0,Single,Over 23 years old,Nursing,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,21-24,140-<160,1.0,80-100%,Below 12,0
2203,1,17,2,9254,1,1,121.0,1,19,38,6,6,116.1,1,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,Graduate,0,Single,2nd phase - general,Tourism,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,<120,0.8333333333333334,80-100%,Below 12,0
2204,2,7,1,171,1,3,120.0,1,19,19,9,9,130.0,1,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,1,Married,Other higher course holders,Animation and Multimedia Design,Degree,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,35+,120-<140,,No units enrolled,No recorded grade,1
2205,1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,Graduate,0,Single,1st phase - Azores,Communication Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,140-<160,0.8333333333333334,80-100%,12-<14,0
2207,1,1,5,9147,1,1,132.0,1,39,39,3,3,127.8,1,0,0,0,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,Dropout,1,Single,1st phase - general,Management,Secondary education,Daytime,Yes,No,No,Not up to date,Male,No,No,4th-6th choice,17-20,120-<140,0.0,0%,No recorded grade,1
2210,1,1,5,9773,1,1,131.0,1,1,38,9,5,132.4,1,0,1,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,1,Single,1st phase - general,Journalism and Communication,Secondary education,Daytime,Yes,No,Yes,Not up to date,Male,No,No,4th-6th choice,17-20,120-<140,0.0,0%,No recorded grade,1
2211,1,1,3,9500,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,Graduate,0,Single,1st phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,4th-6th choice,17-20,120-<140,0.875,80-100%,12-<14,0
2212,1,1,1,9070,1,1,124.0,1,37,37,9,9,125.4,1,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate,0,Single,1st phase - general,Communication Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,12-<14,0
2214,1,1,1,9238,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,0,19,0,0,6,10,5,11.571428571428571,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,Dropout,1,Single,1st phase - general,Social Service,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,120-<140,0.8333333333333334,80-100%,Below 12,1
2215,1,44,1,9003,1,39,170.0,1,19,19,9,7,170.0,1,0,1,1,1,0,21,0,0,6,7,6,15.285714285714286,0,0,6,6,6,15.166666666666666,0,12.4,0.5,1.79,Graduate,0,Single,Technological specialization,Agronomy,Technological specialization,Daytime,Yes,No,Yes,Up to date,Male,No,No,2nd-3rd choice,21-24,160+,1.0,80-100%,14-<16,0
2217,1,18,2,9556,1,1,126.0,1,3,3,2,2,115.5,0,0,0,1,1,0,18,0,0,7,11,6,13.433333333333332,0,0,7,10,4,13.6,0,8.9,1.4,3.51,Graduate,0,Single,3rd phase - general,Oral Hygiene,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,<120,0.8571428571428571,80-100%,12-<14,0
2218,1,16,2,9147,1,1,129.0,1,19,19,4,9,127.6,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11.0,0,10.8,1.4,1.74,Dropout,1,Single,1st phase - Madeira,Management,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,Below 12,1
2219,1,7,1,9773,1,43,140.0,1,19,1,4,8,140.0,0,0,0,1,1,0,25,0,0,6,6,6,14.666666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,0,Single,Other higher course holders,Journalism and Communication,Master second cycle,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,25-34,140-<160,1.0,80-100%,14-<16,0
2220,1,1,1,9070,1,1,130.0,1,37,1,9,8,120.2,1,0,0,1,1,0,22,0,0,6,9,6,14.666666666666666,0,0,6,12,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate,0,Single,1st phase - general,Communication Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,21-24,120-<140,1.0,80-100%,14-<16,0
2221,1,39,1,9500,1,1,130.0,1,1,1,4,9,150.0,0,0,0,1,1,0,24,0,0,8,8,7,12.742857142857144,0,0,8,8,7,12.742857142857144,0,12.7,3.7,-1.7,Graduate,0,Single,Over 23 years old,Nursing,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,21-24,140-<160,0.875,80-100%,12-<14,0
2222,1,1,2,9500,1,1,99.0,1,1,3,5,10,100.0,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.12857142857143,0,13.9,-0.3,0.79,Graduate,0,Single,1st phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,<120,1.0,80-100%,Below 12,0
2224,1,17,1,171,1,1,129.0,1,38,37,4,6,128.0,0,0,0,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,Single,2nd phase - general,Animation and Multimedia Design,Secondary education,Daytime,No,No,No,Not up to date,Male,No,No,2nd-3rd choice,17-20,120-<140,,No units enrolled,No recorded grade,1
2225,1,1,2,9500,1,1,132.0,1,19,19,9,7,128.0,1,0,0,1,1,1,19,0,0,8,8,7,14.935714285714283,0,0,8,8,7,14.935714285714283,0,10.8,1.4,1.74,Graduate,0,Single,1st phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Male,Yes,No,2nd-3rd choice,17-20,120-<140,0.875,80-100%,14-<16,0
2226,1,43,3,9254,1,1,110.0,1,37,37,9,9,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10.0,0,7.6,2.6,0.32,Dropout,1,Single,Change of course,Tourism,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,4th-6th choice,17-20,<120,0.3333333333333333,1-<50%,Below 12,1
2227,1,1,1,9670,1,1,116.0,1,3,3,3,3,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.333333333333334,0,0,6,6,5,13.0,0,12.4,0.5,1.79,Graduate,0,Single,1st phase - general,Advertising and Marketing Management,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,<120,0.8333333333333334,80-100%,12-<14,0
2228,1,43,1,9003,1,1,119.0,1,37,37,9,6,119.0,0,0,1,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,1,Single,Change of course,Agronomy,Secondary education,Daytime,No,No,Yes,Up to date,Male,No,No,2nd-3rd choice,21-24,<120,0.0,0%,No recorded grade,1
2229,2,39,1,9773,1,1,120.0,1,37,38,9,3,155.5,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14.0,0,12.7,3.7,-1.7,Dropout,1,Married,Over 23 years old,Journalism and Communication,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,35+,140-<160,0.8333333333333334,80-100%,12-<14,1
2230,1,1,1,9070,1,1,117.0,1,1,1,3,9,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.833333333333334,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,Graduate,0,Single,1st phase - general,Communication Design,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,<120,1.0,80-100%,Below 12,0
2231,1,1,4,171,1,1,137.0,1,1,38,4,8,141.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0,Single,1st phase - general,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,4th-6th choice,17-20,140-<160,,No units enrolled,No recorded grade,0
2232,1,1,1,171,1,1,124.0,1,3,3,2,2,119.1,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1,Single,1st phase - general,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,<120,,No units enrolled,No recorded grade,1
2233,1,43,1,9147,1,1,151.0,1,1,3,1,1,111.0,0,0,0,1,1,0,28,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Dropout,1,Single,Change of course,Management,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,25-34,<120,0.4,1-<50%,Below 12,1
2234,1,43,1,9254,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.666666666666666,0,7.6,2.6,0.32,Dropout,1,Single,Change of course,Tourism,Higher education attendance,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,120-<140,0.6666666666666666,50-<80%,Below 12,1
2236,1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,0,Single,1st phase - general,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,Yes,No,2nd-3rd choice,21-24,140-<160,,No units enrolled,No recorded grade,0
2238,1,39,1,9254,1,19,133.1,1,38,37,4,5,102.5,0,0,1,0,1,0,24,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,1,Single,Over 23 years old,Tourism,Basic education 3rd cycle,Daytime,No,No,Yes,Not up to date,Male,No,No,2nd-3rd choice,21-24,<120,0.0,0%,No recorded grade,1
2241,1,39,1,9254,1,1,150.0,1,3,1,3,4,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,Graduate,0,Single,Over 23 years old,Tourism,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,25-34,120-<140,1.0,80-100%,12-<14,0
2244,1,17,4,9500,1,1,133.0,1,38,37,5,7,126.4,1,0,0,1,1,1,18,0,0,7,7,7,13.462857142857144,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate,0,Single,2nd phase - general,Nursing,Secondary education,Daytime,Yes,No,No,Up to date,Male,Yes,No,4th-6th choice,17-20,120-<140,1.0,80-100%,12-<14,0
2245,1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Dropout,1,Single,Over 23 years old,Tourism,Basic education 3rd cycle,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,35+,<120,0.5,50-<80%,Below 12,1
2246,1,17,4,9238,1,1,129.0,1,37,37,9,8,117.1,1,0,0,1,1,0,21,0,0,6,6,6,12.333333333333334,0,0,6,7,6,13.666666666666666,0,8.9,1.4,3.51,Graduate,0,Single,2nd phase - general,Social Service,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,4th-6th choice,21-24,<120,1.0,80-100%,12-<14,0
2249,1,44,1,9119,1,1,130.0,1,37,12,9,8,129.4,1,0,1,0,1,0,23,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,1,Single,Technological specialization,Informatics Engineering,Secondary education,Daytime,Yes,No,Yes,Not up to date,Male,No,No,2nd-3rd choice,21-24,120-<140,0.0,0%,No recorded grade,1
2250,1,1,1,9130,1,1,141.0,1,1,1,4,10,138.9,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,4,13.25,1,10.8,1.4,1.74,Graduate,0,Single,1st phase - general,Equinculture,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,17-20,120-<140,1.0,80-100%,12-<14,0
2251,1,44,1,9238,1,39,140.0,1,1,1,4,3,138.6,0,0,0,1,1,0,22,0,3,6,7,6,12.333333333333334,0,2,6,6,2,14.0,0,13.9,-0.3,0.79,Dropout,1,Single,Technological specialization,Social Service,Technological specialization,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,21-24,120-<140,1.0,80-100%,12-<14,1
2252,1,16,1,171,1,1,122.0,1,19,37,9,7,133.9,1,0,0,1,1,0,25,0,9,13,16,10,11.454545454545457,0,5,11,13,7,12.25,0,12.4,0.5,1.79,Dropout,1,Single,1st phase - Madeira,Animation and Multimedia Design,Secondary education,Daytime,Yes,No,No,Up to date,Male,No,No,2nd-3rd choice,25-34,120-<140,0.7692307692307693,50-<80%,Below 12,1
2253,1,7,1,9085,1,40,140.0,1,5,3,2,2,140.0,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,Dropout,1,Single,Other higher course holders,Veterinary Nursing,Degree first cycle,Daytime,No,No,Yes,Up to date,Male,No,No,2nd-3rd choice,25-34,140-<160,0.6153846153846154,50-<80%,12-<14,1
2254,1,39,1,9119,1,12,133.1,1,34,34,0,0,95.1,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,1,Single,Over 23 years old,Informatics Engineering,Other 11th year,Daytime,No,No,No,Not up to date,Male,No,No,2nd-3rd choice,35+,<120,0.0,0%,No recorded grade,1
2255,1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,Single,Over 23 years old,Management (evening),Secondary education,Evening,No,No,No,Not up to date,Male,No,No,2nd-3rd choice,25-34,120-<140,0.4,1-<50%,Below 12,1
2256,1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.714285714285714,0,0,6,13,5,14.333333333333334,0,16.2,0.3,-0.92,Dropout,1,Single,Over 23 years old,Tourism,Secondary education,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,35+,120-<140,1.0,80-100%,12-<14,1
2257,1,7,1,33,1,40,120.0,1,38,37,5,6,120.0,1,0,1,0,1,0,25,0,18,21,26,21,12.363636363636363,0,12,16,21,12,12.25,1,11.1,0.6,2.02,Dropout,1,Single,Other higher course holders,Biofuel Production Technologies,Degree first cycle,Daytime,Yes,No,Yes,Not up to date,Male,No,No,2nd-3rd choice,25-34,120-<140,1.0,80-100%,12-<14,1
2259,1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12.0,0,0,6,10,3,12.666666666666666,0,12.7,3.7,-1.7,Dropout,1,Single,Other higher course holders,Communication Design,Degree,Daytime,No,No,No,Up to date,Male,No,No,2nd-3rd choice,25-34,120-<140,0.3333333333333333,1-<50%,12-<14,1
